course,off_time,race_name,pattern,distance_round,race_class,age_band,rating_band,prize,field_size,name,age,sex,number,draw,trainer,jockey,headgear,headgear_first,lbs,ofr,rpr,ts,last_run,form,comment,spotlight,quotes,stable_tour,trainer_rtf,stats_trainer_last_14_wins_pct,course_id,damsire_region,horse_id,jockey_allowance,trainer_location,owner_id,dam,stats_horse_distance,stats_jockey_last_14_wins,silk_path,region,sire_id,stats_jockey_ovr_profit,date,href,stats_jockey_last_14_profit,trainer_14_days_runs,race_type,gelding_first_time,breeder_id,going,damsire_id,distance_f,handicap,trainer_14_days_percent,claim,sire,non_runner,distance,dam_id,distance_y,surface,stats_trainer_ovr_wins_pct,sire_region,stats_trainer_last_14_runs,stats_horse_course,prev_owners,wind_surgery_second,wind_surgery_first,profile,stats_trainer_ovr_runs,prev_trainers,sex_code,stats_jockey_ovr_wins_pct,stats_jockey_last_14_runs,stats_trainer_last_14_profit,breeder,stats_jockey_ovr_wins,dam_region,owner,jockey_id,stats_trainer_ovr_profit,stats_jockey_ovr_runs,stats_jockey_last_14_wins_pct,silk_url,dob,colour,medical,reserve,stats_trainer_last_14_wins,stats_trainer_ovr_wins,race_id,stats_horse_going,trainer_14_days_wins,trainer_id,course_detail,damsire
Leicester,13:52,"British Stallion Studs ""Confined"" Novice Stakes (Not Run More Than Three Times) (GBB Race)",,6f,4,3yo+,,"£5,400",13,Aigeas,3,colt,1,3,Oliver Cole,Rossa Ryan,,False,137,,75,54,155,18-,,,,,0,0%,30,IRE,8039750,,"Whatcombe, Oxon",331309,Bonita Queen,"{'runs': '0', 'wins': '0'}",9,,FR,855564,+9.05,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915444,-13.88,3,Flat,False,1139755,Good To Firm,733706,6,False,0,,Kodi Bear,False,6f,3103587,1320,Turf,0%,IRE,3,"{'runs': '0', 'wins': '0'}",Menelaos Shiacolas (2026-03-28)||M Shiacolas (2025-10-23),False,False,8039750/aigeas,3,[],C,21%,57,-3.00,Salabi Racing Pearl Champs Elysees & Et,23,FR,M Shiacolas,95744,-3.00,112,16%,,2023-03-13,B,[],False,0,0,915444,"{'runs': '0', 'wins': '0'}",0,42459,,Arcano
Leicester,13:52,"British Stallion Studs ""Confined"" Novice Stakes (Not Run More Than Three Times) (GBB Race)",,6f,4,3yo+,,"£5,400",13,Westport,3,gelding,2,10,George Boughey,Jack Callan,,False,137,,72,,19,1,,,,Westport | 8881561 | His work has always been good and he's got a pedigree to match. He was a good winner on his debut. He's still very weak and we haven't done a huge amount of work with him. He'll run in another novice and could get faster with racing. 02-04-26,50,10%,30,FR,8881561,5,"Newmarket, Suffolk",367414,Lady Livius,"{'runs': '1', 'wins': '1'}",2,,IRE,1025027,+2.00,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915444,-5.00,21,Flat,False,6963,Good To Firm,106018,6,False,10,5,Blue Point,False,6f,634157,1320,Turf,23%,IRE,21,"{'runs': '0', 'wins': '0'}",,False,False,8881561/westport,69,[],G,13%,23,-3.00,Ballylinch Stud,1,IRE,Exors Of The Late Sheikh Mohammed Obaid,102526,+9.16,8,9%,,2023-03-07,B,[],False,2,16,915444,"{'runs': '0', 'wins': '0'}",2,36211,,Titus Livius
Leicester,13:52,"British Stallion Studs ""Confined"" Novice Stakes (Not Run More Than Three Times) (GBB Race)",,6f,4,3yo+,,"£5,400",13,Crimson Rose,3,filly,3,6,Charlie Appleby,Connor Planas,,False,132,,83,76,277,31-,,,"2025-07-10 | Crimson Rose | 7648498 | British Stallion Studs EBF Maiden Fillies' Stakes (GBB Race) | 897391 | Newmarket (July) | 174 | 6 | 1320 | Crimson Rose has stepped forward from her debut at Chelmsford and her experience has helped her win the race. I don't know if she's a stakes horse but she did that nicely - Charlie Appleby, trainer.",,75,50%,30,IRE,7648498,3,"Newmarket, Suffolk",49845,Ideal Beauty,"{'runs': '2', 'wins': '1'}",2,,IRE,740981,-14.67,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915444,+1.88,10,Flat,False,24598,Good To Firm,506927,6,False,50,3,Lope De Vega,False,6f,3239174,1320,Turf,17%,IRE,10,"{'runs': '0', 'wins': '0'}",,False,False,7648498/crimson-rose,24,[],F,8%,5,+1.05,Godolphin,2,IRE,Godolphin,101770,-12.05,24,40%,,2023-02-03,CH,[],False,5,4,915444,"{'runs': '1', 'wins': '1'}",5,28338,,Invincible Spirit
Leicester,13:52,"British Stallion Studs ""Confined"" Novice Stakes (Not Run More Than Three Times) (GBB Race)",,6f,4,3yo+,,"£5,400",13,Blazing Sam,3,gelding,4,9,Georgina Nicholls,William Cox,,False,130,,,,,,,,,,50,0%,30,IRE,9083762,,"Kingston Lisle, Oxon",363686,Orapids,"{'runs': '0', 'wins': '0'}",0,,GB,768173,-3.00,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915444,-6.00,6,Flat,True,1101112,Good To Firm,596219,6,False,0,,Al Kazeem,False,6f,881498,1320,Turf,0%,GB,2,"{'runs': '0', 'wins': '0'}",,False,False,9083762/blazing-sam,3,[],G,5%,6,-2.00,Peter & Tony Hockenhull,1,GB,Ms Georgina Nicholls,95208,-3.00,20,0%,,2023-04-05,B,[],False,0,0,915444,"{'runs': '0', 'wins': '0'}",0,14581,,Oratorio
Leicester,13:52,"British Stallion Studs ""Confined"" Novice Stakes (Not Run More Than Three Times) (GBB Race)",,6f,4,3yo+,,"£5,400",13,Nevasca Cinza,3,gelding,5,5,James Fanshawe,Daniel Muscutt,,False,130,,79,81,203,32-,,,,,77.27,9%,30,GB,8048369,,"Newmarket, Suffolk",370294,Blizzard,"{'runs': '2', 'wins': '0'}",3,,GB,1371798,-17.30,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915444,-11.00,22,Flat,True,1060085,Good To Firm,528206,6,False,9,,Havana Grey,False,6f,1975681,1320,Turf,22%,GB,22,"{'runs': '0', 'wins': '0'}",Mrs H Kelly (2026-03-31),False,False,8048369/nevasca-cinza,37,"[{'trainer': 'Lucinda Russell & Michael Scudamore', 'trainer_id': 42490, 'change_date': '2026-03-31'}]",G,15%,24,-13.00,Springcombe Park Stud,11,GB,Owners Group 160,91857,+16.24,75,13%,,2023-05-10,GR,[],False,2,8,915444,"{'runs': '0', 'wins': '0'}",2,4540,,Medicean
Leicester,13:52,"British Stallion Studs ""Confined"" Novice Stakes (Not Run More Than Three Times) (GBB Race)",,6f,4,3yo+,,"£5,400",13,Percys Star,3,gelding,6,11,Chris Dwyer,Marco Ghiani,,False,130,,,,,,,,,,66.67,33%,30,USA,9083758,,"Newmarket, Suffolk",175237,Thraya Star,"{'runs': '0', 'wins': '0'}",5,,GB,864563,-38.17,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915444,-6.72,3,Flat,True,1074001,Good To Firm,602045,6,False,33,,Territories,False,6f,778914,1320,Turf,17%,IRE,3,"{'runs': '0', 'wins': '0'}",,False,False,9083758/percys-star,6,[],G,6%,24,+1.33,Strawberry Fields Stud,3,FR,Strawberry Fields Stud,98301,+2.50,53,21%,,2023-03-03,CH,[],False,1,1,915444,"{'runs': '0', 'wins': '0'}",1,5063,,Shamardal
Leicester,13:52,"British Stallion Studs ""Confined"" Novice Stakes (Not Run More Than Three Times) (GBB Race)",,6f,4,3yo+,,"£5,400",13,Railwayman,3,colt,7,7,K R Burke,Clifford Lee,t,True,130,,,,,,,,,,54.84,10%,30,AUS,9083756,,"Coverham, North Yorkshire",367414,Charlotte Rosina,"{'runs': '0', 'wins': '0'}",1,,IRE,1025027,-9.15,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915444,-13.75,34,Flat,False,1131066,Good To Firm,560048,6,False,12,,Blue Point,False,6f,785643,1320,Turf,12%,IRE,31,"{'runs': '0', 'wins': '0'}",,False,False,9083756/railwayman,41,[],C,15%,16,-21.84,Woodstock Thoroughbred Breeding Ltd,4,GB,Exors Of The Late Sheikh Mohammed Obaid,93480,-15.94,27,6%,,2023-02-01,B,[],False,3,5,915444,"{'runs': '0', 'wins': '0'}",4,5019,,Choisir
Leicester,13:52,"British Stallion Studs ""Confined"" Novice Stakes (Not Run More Than Three Times) (GBB Race)",,6f,4,3yo+,,"£5,400",13,Romeos Guardian,3,colt,8,13,Hugo Palmer,Ross Coakley,,False,130,,37,,14,97,,,,Romeos Guardian | 7900536 | He's unraced and I like the way he goes. He probably wouldn't make his debut until the all-weather but he goes pretty well. 08-10-25,44.44,18%,30,USA,7900536,,"Malpas, Cheshire",369768,Woke Media,"{'runs': '2', 'wins': '0'}",1,,GB,1909735,-9.63,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915444,+1.50,11,Flat,False,1142071,Good To Firm,830446,6,False,18,,Sergei Prokofiev,False,6f,3193504,1320,Turf,11%,CAN,11,"{'runs': '0', 'wins': '0'}",Michael Owen (2026-03-20),False,False,7900536/romeos-guardian,28,[],C,12%,3,0.00,August Farms Llp,5,USA,Cotter Graham Owen,89973,-10.00,43,33%,,2023-02-14,B,[],False,2,3,915444,"{'runs': '0', 'wins': '0'}",2,25009,,Orb
Leicester,13:52,"British Stallion Studs ""Confined"" Novice Stakes (Not Run More Than Three Times) (GBB Race)",,6f,4,3yo+,,"£5,400",13,Squashy Berry,3,gelding,9,4,Chris Dwyer,Lewis Edmunds,,False,130,,,,,,,,,,66.67,33%,30,IRE,9083754,,"Newmarket, Suffolk",175237,Capla Berry,"{'runs': '0', 'wins': '0'}",5,,GB,864563,-31.83,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915444,-1.00,3,Flat,True,1074001,Good To Firm,757547,6,False,33,,Territories,False,6f,2800224,1320,Turf,17%,IRE,3,"{'runs': '0', 'wins': '0'}",,False,False,9083754/squashy-berry,6,[],G,11%,27,+1.33,Strawberry Fields Stud,7,GB,Strawberry Fields Stud,94663,+2.50,62,19%,,2023-02-22,B,[],False,1,1,915444,"{'runs': '0', 'wins': '0'}",1,5063,,Roderic OConnor
Leicester,13:52,"British Stallion Studs ""Confined"" Novice Stakes (Not Run More Than Three Times) (GBB Race)",,6f,4,3yo+,,"£5,400",13,Sun Of Dolly,3,gelding,10,12,John Gallagher,Joe Leavy,,False,130,,52,14,156,76-,,,,,25,0%,30,GB,8290525,,"Chastleton, Oxon",370666,Quench Dolly,"{'runs': '1', 'wins': '0'}",0,,GB,866654,-5.00,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915444,-16.00,4,Flat,False,1047490,Good To Firm,655133,6,False,0,,Twilight Son,False,6f,1013957,1320,Turf,12%,GB,4,"{'runs': '0', 'wins': '0'}",J Gallagher (2026-04-07),False,False,8290525/sun-of-dolly,17,[],G,13%,16,-4.00,Mrs R J Gallagher,4,GB,Andrew Bell And John Gallagher,101259,-7.50,31,0%,,2023-03-31,CH,[],False,0,2,915444,"{'runs': '0', 'wins': '0'}",0,10308,,Hellvelyn
Leicester,13:52,"British Stallion Studs ""Confined"" Novice Stakes (Not Run More Than Three Times) (GBB Race)",,6f,4,3yo+,,"£5,400",13,Wild Act,3,gelding,11,1,Dean Ivory,J F Egan,h,False,130,,65,,103,53-,,,,,66.67,0%,30,USA,7784909,,"Radlett, Herts",924,Grecian Light,"{'runs': '1', 'wins': '0'}",0,,GB,565797,-3.25,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915444,-4.00,3,Flat,False,24598,Good To Firm,602045,6,False,0,,Oasis Dream,False,6f,1050853,1320,Turf,0%,GB,3,"{'runs': '0', 'wins': '0'}",Godolphin (2026-04-07),False,False,7784909/wild-act,10,"[{'trainer': 'Charlie Appleby', 'trainer_id': 28338, 'change_date': '2026-04-07'}]",G,13%,4,-3.00,Godolphin,2,IRE,Dean Ivory,2456,-10.00,16,0%,,2023-02-19,B,[],False,0,0,915444,"{'runs': '0', 'wins': '0'}",0,15107,,Shamardal
Leicester,13:52,"British Stallion Studs ""Confined"" Novice Stakes (Not Run More Than Three Times) (GBB Race)",,6f,4,3yo+,,"£5,400",13,Dreamadera,3,filly,12,2,Tim Easterby,David Allan,,False,125,,,,,,,,,,27.27,0%,30,GB,9083753,,"Great Habton, N Yorks",252924,Al Janadeirya,"{'runs': '0', 'wins': '0'}",2,,GB,761072,+4.04,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915444,-4.00,33,Flat,False,1126781,Good To Firm,565797,6,False,0,,Dream Ahead,False,6f,758824,1320,Turf,14%,USA,30,"{'runs': '0', 'wins': '0'}",,False,False,9083753/dreamadera,96,[],F,19%,18,-30.00,A J Davenhill & Mrs A L Davenhill,6,GB,Ambrose Turnbull & Partner,78223,+4.88,31,11%,,2023-01-09,B,[],False,0,13,915444,"{'runs': '0', 'wins': '0'}",0,10152,,Oasis Dream
Leicester,13:52,"British Stallion Studs ""Confined"" Novice Stakes (Not Run More Than Three Times) (GBB Race)",,6f,4,3yo+,,"£5,400",13,Moonlight Angel,3,filly,13,8,Henrietta C Knight,Callum Shepherd,,False,125,,31,17,296,7-,,,,,50,50%,30,IRE,7204930,,"West Lockinge, Oxon",346740,Headliner,"{'runs': '1', 'wins': '0'}",2,,IRE,671647,-27.25,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915444,+9.00,8,Flat,False,1050748,Good To Firm,964610,6,False,13,,Dark Angel,False,6f,7020659,1320,Turf,0%,IRE,2,"{'runs': '0', 'wins': '0'}",,False,False,7204930/moonlight-angel,3,"[{'trainer': 'Michael Appleby', 'trainer_id': 10363, 'change_date': '2026-04-07'}]",F,8%,24,+5.00,Rabbah Bloodstock Limited,3,IRE,J & A Young (Racing) Limited,93343,-3.00,37,8%,,2023-02-26,GR,[],False,1,0,915444,"{'runs': '0', 'wins': '0'}",1,4415,,The Last Lion
Leicester,14:22,Best Ticket Deals Online At leicester-racecourse.co.uk Novice Stakes (GBB Race),,7f,4,3yo+,,"£5,400",12,Beagle Bay,4,gelding,1,11,Ralph Beckett,Hector Crouch,,False,149,,73,53,37,2-1,,,,,50,8%,30,GB,7365380,,"Kimpton, Hants",311867,Volunteer Point,"{'runs': '1', 'wins': '1'}",6,,FR,872425,+27.20,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915443,+1.50,12,Flat,False,938,Good To Firm,602494,7,False,8,,New Bay,False,7f,859859,1540,Turf,25%,GB,12,"{'runs': '0', 'wins': '0'}",,False,False,7365380/beagle-bay,59,[],G,16%,33,-9.13,James Wigan,7,IRE,Valmont & Ballylinch Stud,92806,-0.70,44,18%,,2022-03-05,B,[],False,1,15,915443,"{'runs': '0', 'wins': '0'}",1,13917,,Footstepsinthesand
Leicester,14:22,Best Ticket Deals Online At leicester-racecourse.co.uk Novice Stakes (GBB Race),,7f,4,3yo+,,"£5,400",12,Clough,4,gelding,2,3,Dylan Cunha,Aidan Keeley,,False,142,,9,,6,8,,,,,20,11%,30,USA,9055757,,"Newmarket, Suffolk",370432,Tantalising,"{'runs': '0', 'wins': '0'}",0,,IRE,695767,-7.00,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915443,0.00,20,Flat,False,1130862,Good To Firm,463975,7,False,10,,Mastercraftsman,False,7f,786384,1540,Turf,14%,IRE,18,"{'runs': '0', 'wins': '0'}",,True,False,9055757/clough,22,[],G,8%,0,-10.50,Bundaberg Ltd,1,IRE,Matt Broughton Chris Hughes & D Cunha,100531,+4.00,12,-,,2022-05-11,GR,"[{'date': '2025-11-12', 'type': 'Wind Surgery'}]",False,2,3,915443,"{'runs': '0', 'wins': '0'}",2,39413,,Sadlers Wells
Leicester,14:22,Best Ticket Deals Online At leicester-racecourse.co.uk Novice Stakes (GBB Race),,7f,4,3yo+,,"£5,400",12,Dumuji,3,colt,3,12,Clive Cox,Rob Hornby,,False,135,,61,,159,1-,,,,,66.67,33%,30,GB,8132984,,"Lambourn, Berks",362118,Kalfu,"{'runs': '1', 'wins': '1'}",3,,GB,1371798,+16.00,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915443,+4.00,6,Flat,False,366,Good To Firm,107700,7,False,33,,Havana Grey,False,7f,2779127,1540,Turf,19%,GB,6,"{'runs': '0', 'wins': '0'}",,False,False,8132984/dumuji,54,[],C,12%,33,+15.00,Whitsbury Manor Stud,7,GB,Jacobs Holdings & Aura Racing,92774,+30.96,59,9%,,2023-03-23,GR,[],False,2,10,915443,"{'runs': '0', 'wins': '0'}",2,5863,,Pivotal
Leicester,14:22,Best Ticket Deals Online At leicester-racecourse.co.uk Novice Stakes (GBB Race),,7f,4,3yo+,,"£5,400",12,Ill Be Back,3,colt,4,2,K R Burke,Sam James,,False,135,,67,22,156,1-,,,"2025-11-08 | Ill Be Back | 8362109 | Virgin Bet Every Saturday Money Back Cock O'The North EBF Maiden Stakes (GBB Race) (Div II) | 908002 | Doncaster | 15 | 6 | 1322 | I'll Be Back is a lovely horse but he's a bit raw and he'll improve loads through the winter - Karl Burke, trainer.",,54.84,10%,30,IRE,8362109,,"Coverham, North Yorkshire",49915,Hastalavistababy,"{'runs': '0', 'wins': '0'}",1,,IRE,740981,+8.08,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915443,-16.00,34,Flat,False,6963,Good To Firm,637069,7,False,12,,Lope De Vega,False,7f,3233451,1540,Turf,12%,IRE,31,"{'runs': '0', 'wins': '0'}",,False,False,8362109/ill-be-back,41,[],C,25%,21,-21.84,Ballylinch Stud,3,FR,Ballylinch Stud,87290,-15.94,12,5%,,2023-03-02,B,[],False,3,5,915443,"{'runs': '0', 'wins': '0'}",4,5019,,Dandy Man
Leicester,14:22,Best Ticket Deals Online At leicester-racecourse.co.uk Novice Stakes (GBB Race),,7f,4,3yo+,,"£5,400",12,Court Alert,3,gelding,5,10,Eve Johnson Houghton,Charles Bishop,,False,128,81,79,78,191,5520-,,,,,46.67,13%,30,GB,7436399,,"Blewbury, Oxfordshire",166310,Misfortunate,"{'runs': '1', 'wins': '0'}",1,,IRE,1214440,+5.85,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915443,0.00,15,Flat,True,1119428,Good To Firm,582877,7,False,13,,Inns Of Court,False,7f,3178714,1540,Turf,21%,IRE,15,"{'runs': '0', 'wins': '0'}",,False,False,7436399/court-alert,39,[],G,17%,21,+15.50,M Mullen & Cloneymore Farm,6,IRE,Middleham Park Racing XXXIV,89627,+27.10,36,5%,,2023-01-31,BR,[],False,2,8,915443,"{'runs': '2', 'wins': '0'}",2,18920,,Kodiac
Leicester,14:22,Best Ticket Deals Online At leicester-racecourse.co.uk Novice Stakes (GBB Race),,7f,4,3yo+,,"£5,400",12,Erudition,3,gelding,6,8,George Boughey,Jack Callan,,False,128,,,,,,,,,,50,10%,30,USA,9083757,5,"Newmarket, Suffolk",293315,Straight Thinking,"{'runs': '0', 'wins': '0'}",2,,GB,1004665,+2.00,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915443,-5.00,21,Flat,True,17612,Good To Firm,534251,7,False,10,5,Mehmas,False,7f,841875,1540,Turf,23%,IRE,21,"{'runs': '0', 'wins': '0'}",,False,False,9083757/erudition,69,[],G,13%,23,-3.00,Juddmonte Farms Ltd,1,USA,Jamie Perkins & Partner,102526,+9.16,8,9%,,2023-02-22,CH,[],False,2,16,915443,"{'runs': '0', 'wins': '0'}",2,36211,,Mizzen Mast
Leicester,14:22,Best Ticket Deals Online At leicester-racecourse.co.uk Novice Stakes (GBB Race),,7f,4,3yo+,,"£5,400",12,Flor De Guerra,3,gelding,7,6,Brian Meehan,Joe Leavy,,False,128,,,,,,,,,,,0%,30,FR,9083763,,"Manton, Wilts",344644,Azahar,"{'runs': '0', 'wins': '0'}",0,,IRE,1004665,-5.00,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915443,-16.00,1,Flat,True,1142396,Good To Firm,790757,7,False,0,,Mehmas,False,7f,2710233,1540,Turf,27%,IRE,1,"{'runs': '0', 'wins': '0'}",,False,False,9083763/flor-de-guerra,11,[],G,13%,16,-1.00,B Avenel & C Briere De La Hosseray,4,FR,Wild Horses Racing,101259,+8.50,31,0%,,2023-04-21,CH,[],False,0,3,915443,"{'runs': '0', 'wins': '0'}",0,7221,,Dabirsim
Leicester,14:22,Best Ticket Deals Online At leicester-racecourse.co.uk Novice Stakes (GBB Race),,7f,4,3yo+,,"£5,400",12,Golden Harvest,3,colt,8,4,Steph Hollinshead,Dougie Costello,,False,128,,,,,,,,,,57.14,14%,30,AUS,9083752,,"Upper Longdon, Staffs",5435,Big Sky,"{'runs': '0', 'wins': '0'}",0,,GB,885885,-32.84,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915443,-11.00,7,Flat,False,1481,Good To Firm,596550,7,False,14,,Washington DC,False,7f,890128,1540,Turf,6%,IRE,7,"{'runs': '0', 'wins': '0'}",,False,False,9083752/golden-harvest,36,[],C,8%,11,+1.50,Bearstone Stud,4,GB,M Johnson,78238,-21.75,53,0%,,2023-01-29,B,[],False,1,2,915443,"{'runs': '0', 'wins': '0'}",1,28762,,Fastnet Rock
Leicester,14:22,Best Ticket Deals Online At leicester-racecourse.co.uk Novice Stakes (GBB Race),,7f,4,3yo+,,"£5,400",12,Kings Cavalry,3,colt,9,1,James Tate,Clifford Lee,,False,128,,74,64,164,6-,,,,,43.75,6%,30,USA,8321647,,"Newmarket, Suffolk",17058,Wadaa,"{'runs': '1', 'wins': '0'}",1,,GB,840020,-9.15,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915443,-13.75,16,Flat,False,1050748,Good To Firm,304944,7,False,6,,Kingman,False,7f,817149,1540,Turf,7%,GB,16,"{'runs': '0', 'wins': '0'}",,False,False,8321647/kings-cavalry,15,[],C,15%,16,-3.00,Rabbah Bloodstock Limited,4,USA,Saeed Manana,93480,-7.50,27,6%,,2023-03-31,B,[],False,1,1,915443,"{'runs': '0', 'wins': '0'}",1,25914,,Dynaformer
Leicester,14:22,Best Ticket Deals Online At leicester-racecourse.co.uk Novice Stakes (GBB Race),,7f,4,3yo+,,"£5,400",12,Landslide,3,colt,10,5,Oliver Cole,Edward Greatrex,,False,128,,,,,,,,,,0,0%,30,USA,9051059,,"Whatcombe, Oxon",41756,Seramindar,"{'runs': '0', 'wins': '0'}",0,,GB,864563,+117.38,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915443,-20.00,3,Flat,False,10081,Good To Firm,450077,7,False,0,,Territories,False,7f,816321,1540,Turf,0%,IRE,3,"{'runs': '0', 'wins': '0'}",E R Goodwin (2026-04-12),False,False,9051059/landslide,3,[],C,14%,20,-3.00,Deepwood Farm Stud,3,GB,The Fairy Story Partnership,94158,-3.00,22,0%,,2023-04-18,CH,[],False,0,0,915443,"{'runs': '0', 'wins': '0'}",0,42459,,Zamindar
Leicester,14:22,Best Ticket Deals Online At leicester-racecourse.co.uk Novice Stakes (GBB Race),,7f,4,3yo+,,"£5,400",12,Mertoun,3,gelding,11,9,Jane Chapple-Hyam,Rossa Ryan,,False,128,,41,15,171,68-,,,,,20,20%,30,GB,7882518,,"Dalham, Suffolk",6291,Dubious Affair,"{'runs': '1', 'wins': '0'}",9,,FR,565797,+9.05,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915443,-13.88,5,Flat,True,1050748,Good To Firm,763453,7,False,20,,Oasis Dream,False,7f,2650225,1540,Turf,0%,GB,5,"{'runs': '0', 'wins': '0'}",,False,False,7882518/mertoun,21,[],G,21%,57,-3.00,Rabbah Bloodstock Limited,23,IRE,P W Harris,95744,-21.00,112,16%,,2023-05-02,B,[],False,1,0,915443,"{'runs': '0', 'wins': '0'}",1,17851,,Frankel
Leicester,14:22,Best Ticket Deals Online At leicester-racecourse.co.uk Novice Stakes (GBB Race),,7f,4,3yo+,,"£5,400",12,Society Charm,3,filly,12,7,Peter Chapple-Hyam,Marco Ghiani,,False,123,,51,,12,67,,,,,50,0%,30,IRE,8922454,,"Newmarket, Suffolk",242959,Society Star,"{'runs': '2', 'wins': '0'}",5,,GB,859641,-38.17,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915443,-6.72,2,Flat,False,1134751,Good To Firm,738816,7,False,0,,Charming Thought,False,7f,2268117,1540,Turf,15%,GB,2,"{'runs': '0', 'wins': '0'}",,False,False,8922454/society-charm,13,[],F,6%,24,-2.00,William Prosser,3,GB,W Prosser,98301,+33.00,53,21%,,2023-05-11,B,[],False,0,2,915443,"{'runs': '0', 'wins': '0'}",0,5333,,Society Rock
Leicester,14:52,"Monday 25th May ""Picnic At The Races"" Bank Holiday Handicap",,1m4f,5,4yo+,0-70,"£3,664",7,Expressionless,6,gelding,1,1,Dylan Cunha,Ray Dawson,p,False,135,70,81,74,16,3414-3,,,"2025-10-02 | Expressionless | 4076172 | PricedUp The Flat Grassroots Series Stayers' Final Handicap (GBBPlus Race) | 902435 | Nottingham | 40 | 14 | 3080 | I spoke to Dylan (Cunha) before the race and he said I'd absolutely love Expressionless. He was a little bit slow into his stride, so I had to drop him out. You're always a bit susceptible to them going quick, which they didn't and he was so chilled out which made my life a lot easier. He was going so well that we started creeping into it, we got to two furlongs out and we still had a handful so all credit to the horse. He's been on his own for a furlong and a half and he's really stuck to his task - Joanna Mason, rider.||2023-04-05 | Expressionless | 4076172 | Join Racing TV Now Classified Stakes | 834518 | Nottingham | 40 | 8.5 | 1835 | When I pulled Expressionless out a furlong out I thought we were in with a chance. Thankfully he kicked on and ran straight through the line -  Kyle Strydom, jockey.",,20,11%,30,GB,4076172,,"Newmarket, Suffolk",329163,Putois Peace,"{'runs': '4', 'wins': '0'}",1,,GB,820989,+90.38,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915445,-3.00,20,Flat,False,15232,Good To Firm,107700,12,True,10,,Intello,False,1m3f179y,896948,2599,Turf,14%,GER,18,"{'runs': '0', 'wins': '0'}",Dylan Cunha (2023-03-30),False,False,4076172/expressionless,22,[],G,17%,4,-10.50,Bloomsbury Stud,11,GB,Chris Housego & Dylan Cunha,88798,+4.00,64,25%,,2020-04-16,B,[],False,2,3,915445,"{'runs': '7', 'wins': '1'}",2,39413,,Pivotal
