course,off_time,race_name,pattern,distance_round,race_class,age_band,rating_band,prize,field_size,name,age,sex,number,draw,trainer,jockey,headgear,headgear_first,lbs,ofr,rpr,ts,last_run,form,comment,spotlight,quotes,stable_tour,trainer_rtf,handicap,stats_jockey_ovr_wins_pct,distance,stats_trainer_last_14_wins,prev_trainers,dob,breeder_id,jockey_id,stats_horse_going,distance_y,trainer_14_days_runs,wind_surgery_first,breeder,damsire_id,stats_trainer_ovr_wins_pct,course_detail,reserve,trainer_14_days_percent,silk_url,race_id,stats_jockey_last_14_wins_pct,stats_trainer_ovr_profit,stats_trainer_last_14_wins_pct,region,stats_trainer_last_14_runs,href,profile,owner_id,trainer_location,stats_jockey_last_14_runs,stats_jockey_ovr_profit,race_type,course_id,damsire,horse_id,medical,sire_region,stats_jockey_ovr_runs,surface,date,sire_id,stats_horse_distance,stats_trainer_ovr_runs,colour,stats_jockey_last_14_profit,distance_f,dam_region,damsire_region,claim,dam_id,prev_owners,wind_surgery_second,sex_code,sire,non_runner,dam,stats_jockey_last_14_wins,trainer_id,stats_trainer_ovr_wins,stats_trainer_last_14_profit,silk_path,jockey_allowance,gelding_first_time,going,trainer_14_days_wins,stats_horse_course,stats_jockey_ovr_wins,owner
Down Royal,16:07,Giddy Up And Switch To Fibrus Broadband Beginners Chase,,2m4½f,,5yo+,,"€7,657",6,Sandor Clegane,9,gelding,4,,Paul Nolan,Eoin Staples,tp,True,166,133,136,131,31,-77600,Has been disappointing but shaped better than the result at Cheltenham; good opportunity,"Promising novice chaser in 2023-2024 season and ran well in Graded hurdles in winter of 2024-2025; fairly moderate form this season but he shaped better than the bare result in the Kim Muir last time when making smooth headway turning in before his effort petered out (3m3f, good); tongue tie goes back on now and this is a good opportunity.","2024-01-28 | Sandor Clegane | 3970563 | Finlay Ford At Naas Novice Chase (Grade 3) | 859687 | Naas | 192 | 25 | 5454 | I know Sandor Clegane was beaten ten lengths but I thought he hit the line well and he jumped well. I would say he will go to Cheltenham now for one of the staying novice chases - Paul Nolan, trainer.","Sandor Clegane | 3970563 | He ran well enough in the Galmoy and actually hit the line well, which he hadn't been doing, so I was happy to see that. He's in the Stayers' Hurdle and could go for that, but I'd love to see him have a crack at the Coral Cup ? that sort of race would suit him. If he got into a rhythm early, I could see him running a big race. 20-2-25",50,False,7%,2m4f88y,2,[],2017-04-13,1062155,102365,"{'runs': '2', 'wins': '0'}",4488,14,False,Minch Bloodstock & AV Bloodstock,532467,15%,,False,14,,917344,14%,+1.25,15%,IRE,13,https://www.racingpost.com/racecards/180/down-royal/2026-04-12/917344,3970563/sandor-clegane,327671,"Enniscorthy, Co. Wexford",14,-12.50,Chase,180,Vinnie Roe,3970563,[],GB,15,Turf,2026-04-12,695865,"{'runs': '4', 'wins': '1'}",26,B,-4.50,20.5,IRE,IRE,5,1980715,,False,G,Fame And Glory,False,Betty Roe,2,9647,4,-3.50,,5,False,Good,2,"{'runs': '0', 'wins': '0'}",1,Mrs K Browne & Mrs Anne Coffey
Down Royal,16:07,Giddy Up And Switch To Fibrus Broadband Beginners Chase,,2m4½f,,5yo+,,"€7,657",6,Villagers Cross,6,gelding,5,,Paul John Gilligan,Jack G Gilligan,,False,166,,,,45,S506P7,PU on h'cap hurdle debut and well beaten in claimer latest; unlikely,"Pulled up in a Limerick handicap hurdle (2m, heavy) and well beaten in a Clonmel claimer last time; unlikely to score on chasing debut.",,,33.33,False,0%,2m4f88y,0,[],2020-05-05,26774,99479,"{'runs': '0', 'wins': '0'}",4488,3,False,N Davis,464891,0%,,False,0,,917344,0%,-1.00,0%,IRE,3,https://www.racingpost.com/racecards/180/down-royal/2026-04-12/917344,8268260/villagers-cross,269412,"Athenry, Co Galway",4,-9.00,Chase,180,Saddlers Hall,8268260,[],GB,9,Turf,2026-04-12,678533,"{'runs': '1', 'wins': '0'}",1,B,-4.00,20.5,IRE,IRE,5,645506,,False,G,Dansant,False,Capparoe Cross,0,13084,0,-3.00,,5,False,Good,0,"{'runs': '0', 'wins': '0'}",0,Natalie Gilligan
Down Royal,16:07,Giddy Up And Switch To Fibrus Broadband Beginners Chase,,2m4½f,,5yo+,,"€7,657",6,Written In My Soul,6,mare,6,,E D Delany,Jordan Gainford,,False,159,,,,26,54-776,Placed in sole point; sixth in h'cap hurdle debut here off 87 latest; a bit to do,"Placed in sole point-to-point; finished sixth of 18 on handicap hurdle debut here last month off a mark of 87 (2m5f, yielding); a fair bit to do based on that on ratings for chase debut.",,,40,False,13%,2m4f88y,0,[],2020-05-14,1118279,99256,"{'runs': '1', 'wins': '0'}",4488,6,False,Ballinaroone Stud Ltd,89656,0%,,False,17,,917344,0%,-15.00,0%,IRE,1,https://www.racingpost.com/racecards/180/down-royal/2026-04-12/917344,6701912/written-in-my-soul,270462,"Laytown, Co Meath",22,-5.15,Chase,180,Tikkanen,6701912,[],GB,55,Turf,2026-04-12,1139473,"{'runs': '3', 'wins': '0'}",15,B,-22.00,20.5,GB,USA,,798803,,False,M,Pillar Coral,False,Tickity Bleue,0,7524,0,-1.00,,,False,Good,1,"{'runs': '3', 'wins': '0'}",7,Mrs Diane Flanagan
Down Royal,16:37,Switch To Fibrus Today And Save Handicap Chase,,3m2f,,5yo+,,"€8,835",12,Tonaghneave Well,6,gelding,1,,Gavin Cromwell,Keith Donoghue,,False,166,119,122,89,162,105669,Two hurdle wins; just hints of ability over fences but off a 10lb lower mark so considered,Two hurdle wins and rated 129 in that sphere; just hints of ability over fences but is off a 10lb lower mark so considered off a break with his yard in better form now.,"2024-10-04 | Tonaghneave Well | 5884478 | Xenon Security Maiden Hurdle | 878320 | Gowran Park | 184 | 16 | 3520 | Tonaghneave Well had the experience. I dropped my stick going to the last and he was having a good look so thankfully I held on. He was being a little bit lairy but experience probably won it for him - Keith Donoghue, rider.",,40,True,10%,3m2f50y,5,[],2020-05-19,1137591,88732,"{'runs': '5', 'wins': '1'}",5770,56,False,Jamie Magner,5640,9%,,False,13,,917345,8%,-57.17,11%,IRE,47,https://www.racingpost.com/racecards/180/down-royal/2026-04-12/917345,5884478/tonaghneave-well,342342,"Navan, Co. Meath",25,-6.50,Chase,180,Kahyasi,5884478,[],IRE,63,Turf,2026-04-12,837097,"{'runs': '0', 'wins': '0'}",130,B,-12.00,26,IRE,IRE,,485441,Paul Kelly (2026-04-07)||Gavin Cromwell Racing Limited (2024-06-12)||Ryan Kelly (2024-05-25),False,G,Berkshire,False,Saramacca,2,17836,12,-5.50,,,False,Good,7,"{'runs': '2', 'wins': '0'}",6,C Beckett
Down Royal,16:37,Switch To Fibrus Today And Save Handicap Chase,,3m2f,,5yo+,,"€8,835",12,Neon Diamond,7,mare,2,,Gordon Elliott,Josh Williamson,p,False,162,115,124,108,17,145425,Hurdle winner has run well in two of three chase starts; up in trip should suit; player,Bumper and hurdle winner has run well in two of three chase starts; up in trip should suit; not so at Clonmel last time but this better ground will suit so can be a player.,,,33.7,True,0%,3m2f50y,9,[],2019-05-06,1112776,102354,"{'runs': '1', 'wins': '0'}",5770,92,False,Mrs Kathleen Wickham,96595,26%,,False,11,,917345,5%,+5.08,10%,IRE,88,https://www.racingpost.com/racecards/180/down-royal/2026-04-12/917345,5428916/neon-diamond,54480,"Longwood, Co Meath",19,-10.00,Chase,180,Presenting,5428916,[],GB,10,Turf,2026-04-12,561095,"{'runs': '0', 'wins': '0'}",305,B,-16.50,26,IRE,GB,5,849812,,False,M,Westerner,False,Silvers Promise,1,18145,80,+31.46,,5,False,Good,10,"{'runs': '0', 'wins': '0'}",0,Liam J Clancy
Down Royal,16:37,Switch To Fibrus Today And Save Handicap Chase,,3m2f,,5yo+,,"€8,835",12,Gatsby Grey,10,gelding,3,,Oliver McKiernan,Phillip Enright,tp,False,161,114,121,77,31,P/006P,Burst a blood vessel when pulled-up on h'cap chase debut last time and has to rebound,Dual hurdle winner ran well enough over fences at Limerick over Christmas; burst a blood vessel when pulled-up on h'cap chase debut last time and has to rebound.,"2021-12-28 | Gatsby Grey | 3399507 | Keith Lynch Memorial Maiden Hurdle | 801168 | Limerick | 188 | 16 | 3520 | Gatsby Grey had not impressed much in his homework but we galloped him at Punchestown, dropping him in behind horses, and he seems to have turned a corner - Oliver McKiernan, trainer.",,42.86,True,3%,3m2f50y,1,"[{'trainer': 'Declan Queally', 'trainer_id': 7988, 'change_date': '2021-07-26'}]",2016-04-14,1121000,82680,"{'runs': '0', 'wins': '0'}",5770,7,False,S A R L Mm Stud,82678,4%,,False,14,,917345,5%,-18.00,14%,FR,7,https://www.racingpost.com/racecards/180/down-royal/2026-04-12/917345,3399507/gatsby-grey,322114,"Rathcoole, Co Dublin",20,-24.50,Chase,180,Rochesson,3399507,[],GER,32,Turf,2026-04-12,787049,"{'runs': '0', 'wins': '0'}",23,B,-15.00,26,FR,FR,,3399506,Keep The Faith Syndicate (2022-11-08)||Mrs B Queally (2021-07-26),False,G,Waldpark,False,Rochepaille,1,12846,1,-2.00,,,False,Good,1,"{'runs': '0', 'wins': '0'}",1,Keep The Faith Bloodstock Limited
Down Royal,16:37,Switch To Fibrus Today And Save Handicap Chase,,3m2f,,5yo+,,"€8,835",12,Beggars Rock,7,gelding,4,,Ian Patrick Donoghue,James Smith,tb,False,157,110,126,110,8,17P3P6,Beginners' chase winner last year but hasn't been as good since and has to return to best,Beginners' chase winner last year for Declan Queally but hasn't been as good since for different yards; has to return to best on second start for this stable; better ground a help.,"2024-12-28 | Beggars Rock | 4952190 | D Pack Packaging Handicap Hurdle | 884722 | Limerick | 188 | 21 | 4620 | Beggars Rock had a couple of good runs but was getting frustrating. He jumped and travelled today, they stopped and he galloped to the line well - Kevin Sexton, rider.",,28.57,True,29%,3m2f50y,0,"[{'trainer': 'Gordon Elliott', 'trainer_id': 18145, 'change_date': '2026-03-24'}, {'trainer': 'Declan Queally', 'trainer_id': 7988, 'change_date': '2025-12-30'}]",2019-04-24,15749,88924,"{'runs': '6', 'wins': '1'}",5770,14,False,Mrs J R Cox,447626,17%,,False,0,,917345,8%,+2.41,0%,IRE,14,https://www.racingpost.com/racecards/180/down-royal/2026-04-12/917345,4952190/beggars-rock,355637,"Clonalvy, County Meath",12,+26.00,Chase,180,Try Prospect,4952190,[],IRE,14,Turf,2026-04-12,660612,"{'runs': '0', 'wins': '0'}",41,B,-7.50,26,IRE,USA,5,4952246,Colin Lynskey (2025-03-04)||Mrs B Queally (2024-12-09),False,G,Soldier Of Fortune,False,Try Trix,1,38240,7,-14.00,,5,False,Good,0,"{'runs': '1', 'wins': '0'}",4,Beggars Cant Be Choosers Syndicate
Down Royal,16:37,Switch To Fibrus Today And Save Handicap Chase,,3m2f,,5yo+,,"€8,835",12,Goody Four Shoes,8,gelding,5,,Thomas Gibney,Harry Sexton,,False,157,110,120,107,40,46P-45,Some decent hurdle runs without winning; not bad efforts both chase starts; h'cap debut,Some decent hurdle runs without winning; not bad efforts both chase starts but will have to find improvement for handicap debut.,,,0,True,5%,3m2f50y,0,[],2018-05-14,1073719,101087,"{'runs': '2', 'wins': '0'}",5770,5,False,F And L Daly,304838,5%,,False,0,,917345,0%,-12.00,0%,IRE,5,https://www.racingpost.com/racecards/180/down-royal/2026-04-12/917345,6679753/goody-four-shoes,316693,"Trim, Co. Meath",7,+22.00,Chase,180,Treasure Hunter,6679753,[],IRE,19,Turf,2026-04-12,480864,"{'runs': '0', 'wins': '0'}",22,B,-7.00,26,IRE,GB,7,609086,Frank Daly (2024-11-11),False,G,Kalanisi,False,Auburn Cherry,0,19282,1,-5.00,,7,False,Good,0,"{'runs': '0', 'wins': '0'}",1,Frank Daly & Lorna Groarke
Down Royal,16:37,Switch To Fibrus Today And Save Handicap Chase,,3m2f,,5yo+,,"€8,835",12,The Gradual Slope,9,gelding,6,,Sean O OBrien,Mark McDonagh,p,False,157,110,123,109,8,3PP041,Course winner came back to form when winning at Fairyhouse last week; up 5lb but go well,Course winner over hurdles came back to form when winning the Ladies National at Fairyhouse last week over 2m5f; up 5lb but go well over a trip he stays.,"2026-04-04 | The Gradual Slope | 3547573 | Blackrock College AFC Ladies National Handicap Chase | 916968 | Fairyhouse | 182 | 21 | 4665 | He's really tough. It's been a long time since The Gradual Slope won. Even the day he won in Punchestown it was something similar, he kept galloping and picked up the pieces. I don't know if he'll go back to the north next week now. We'd love to go back for the race in won in Punchestown two seasons ago over three-miles-five because he really wants a trip. He's a really genuine horse. Things just haven't been clicking for us and we changed a few things and it seems to have rejuvenated him - Sean O'Brien, trainer.||2024-05-04 | The Gradual Slope | 3547573 | Colm Quinn BMW Handicap Chase | 867375 | Punchestown | 195 | 31.5 | 6888 | Mark [McDonagh, jockey] gave The Gradual Slope a cool ride the whole way round, he just got him to switch off halfway down the back because he was over-travelling. It was a great way for him to lose his claim. This fellow has been really running well in beginners' chases where you meet the top novices off level weights. He's only small, but coming in here off a nice weight he had a big chance - Sean O'Brien, trainer.||2022-06-05 | The Gradual Slope | 3547573 | Adare Manor Opportunity Maiden Hurdle | 814355 | Kilbeggan | 203 | 18.5 | 4019 | The Gradual Slope did that very well. We kept it simple. He's probably not the quickest horse and riding him handy here made all the difference. He's versatile and perhaps we will got for a novice handicap down the line - Sean O'Brien, trainer.",,33.33,True,4%,3m2f50y,1,"[{'trainer': 'Sean O OBrien', 'trainer_id': 10508, 'change_date': '2024-04-02'}]",2017-01-29,1102902,97448,"{'runs': '5', 'wins': '0'}",5770,3,False,Ms M Kavanagh,84432,17%,,False,33,,917345,0%,-1.50,33%,IRE,3,https://www.racingpost.com/racecards/180/down-royal/2026-04-12/917345,3547573/the-gradual-slope,148159,"Kilworth, Co. Cork",1,-20.50,Chase,180,Kings Theatre,3547573,[],USA,28,Turf,2026-04-12,105810,"{'runs': '3', 'wins': '0'}",6,GR,-1.00,26,IRE,IRE,,3547572,,False,G,Shantou,False,Caltras Theatre,0,10508,1,+14.00,,,False,Good,1,"{'runs': '4', 'wins': '1'}",1,Mark McDonagh
Down Royal,16:37,Switch To Fibrus Today And Save Handicap Chase,,3m2f,,5yo+,,"€8,835",12,Hello Jack,6,gelding,7,,Gordon Elliott,Jack Kennedy,p,False,155,108,117,104,40,-8P638,Maiden has run well enough in two h'cap chases latest; needs to find more up in trip,Maiden ran well over hurdles at this track last year; has run well enough in h'cap chases at Fairyhouse and Leopardstown latest; needs to find more up in trip.,,Hello Jack | 6635753 | Started over fences at Galway on Sunday and the experience won't be lost on him. He would have learnt plenty and he's probably one for a handicaps down the line. 26-10-25,33.7,True,40%,3m2f50y,9,[],2020-04-04,5926,94503,"{'runs': '1', 'wins': '0'}",5770,92,False,J Houlihan,304239,26%,,False,11,,917345,14%,+5.08,10%,IRE,88,https://www.racingpost.com/racecards/180/down-royal/2026-04-12/917345,6635753/hello-jack,58065,"Longwood, Co Meath",35,+18.76,Chase,180,Bob Back,6635753,[],FR,84,Turf,2026-04-12,1048703,"{'runs': '0', 'wins': '0'}",305,BB,-11.04,26,FR,USA,,777836,,False,G,Wings Of Eagles,False,Queen Of The Hill,5,18145,80,+31.46,,,False,Good,10,"{'runs': '1', 'wins': '0'}",34,Always Optimists Syndicate
Down Royal,16:37,Switch To Fibrus Today And Save Handicap Chase,,3m2f,,5yo+,,"€8,835",12,Brucejack,9,gelding,8,,P A Fahy,Danny Mullins,p,False,154,107,128,122,17,446P85,Yet to win over fences in 18 starts but ran a fine race at Clonmel last time; trip a help,Hurdle winner is yet to win over fences in 18 starts but ran a fine race at Clonmel last time over nearly 3m; stepping up in trip will be a help and can be involved off the same mark.,,,0,True,8%,3m2f50y,0,[],2017-05-30,1082772,87524,"{'runs': '2', 'wins': '0'}",5770,3,False,James Mulhall,49160,11%,,False,0,,917345,0%,+33.00,0%,IRE,2,https://www.racingpost.com/racecards/180/down-royal/2026-04-12/917345,3956752/brucejack,260419,"Leighlinbridge, Co Carlow",27,+86.80,Chase,180,Anshan,3956752,[],USA,48,Turf,2026-04-12,105810,"{'runs': '1', 'wins': '0'}",18,B,-27.00,26,IRE,GB,,576270,James Mulhall (2026-01-07),False,G,Shantou,False,Greenhall Rambler,0,6891,2,-2.00,,,False,Good,0,"{'runs': '0', 'wins': '0'}",4,Equine Gold Syndicate
Down Royal,16:37,Switch To Fibrus Today And Save Handicap Chase,,3m2f,,5yo+,,"€8,835",12,Aclass,8,gelding,9,,J P Flavin,Darragh OKeeffe,p,False,151,104,124,115,101,301244,Not at best over hurdles last time but previously consistent over fences; be involved,Not at best over hurdles last time at Tramore but won at that venue previously and has been consistent over fences since; one of two runners for the yard and be involved.,,,50,True,13%,3m2f50y,0,[],2018-05-10,1055245,96391,"{'runs': '0', 'wins': '0'}",5770,4,False,Cathal Ennis,517440,22%,,False,0,,917345,10%,+20.50,0%,IRE,3,https://www.racingpost.com/racecards/180/down-royal/2026-04-12/917345,4261309/aclass,351905,"Tramore, Co Waterford",31,+11.75,Chase,180,Sinndar,4261309,[],USA,77,Turf,2026-04-12,96578,"{'runs': '1', 'wins': '0'}",9,CH,-14.50,26,GB,IRE,,817443,P T Flavin (2024-11-18),False,G,Flemensfirth,False,Sinnaja,3,38089,2,-3.00,,,False,Good,0,"{'runs': '0', 'wins': '0'}",10,Pints & Prosecco Syndicate
Down Royal,16:37,Switch To Fibrus Today And Save Handicap Chase,,3m2f,,5yo+,,"€8,835",12,Attaboyarchie,9,gelding,10,,Karl Thornton,Miss E J Sweeney,,False,145,98,123,74,40,9U94P4,Maiden has run well on two of last three; has to find more from somewhere,"Maiden has run well on two of last three outings; however, is a 26-race maiden and has to find more from somewhere to end that sequence; down 2lb.",,,20,True,0%,3m2f50y,0,"[{'trainer': 'Dermot A McLoughlin', 'trainer_id': 23007, 'change_date': '2024-09-30'}]",2017-04-16,1036869,95398,"{'runs': '4', 'wins': '0'}",5770,5,False,Mrs Christine Wilson,572721,19%,,False,0,,917345,0%,-4.34,0%,IRE,3,https://www.racingpost.com/racecards/180/down-royal/2026-04-12/917345,4102976/attaboyarchie,227654,"Skerries, Co Dublin",1,-1.00,Chase,180,Gold Well,4102976,[],IRE,1,Turf,2026-04-12,773244,"{'runs': '0', 'wins': '0'}",21,B,-1.00,26,IRE,GB,7,2523557,,False,G,Imperial Monarch,False,Fancytail,0,26102,4,-3.00,,7,False,Good,0,"{'runs': '1', 'wins': '0'}",0,Mrs Una Sweeney
Down Royal,16:37,Switch To Fibrus Today And Save Handicap Chase,,3m2f,,5yo+,,"€8,835",12,Reve Inoui,8,gelding,11,,J P Flavin,Jordan Canavan,t,False,140,93,117,100,10,/5-PP5,Not a bad chasing debut at Clonmel and could get closer off same mark if staying trip,"Point winner returned from a long absence with two poor hurdle runs; however, was much better on chasing debut at Clonmel and could get closer off the same mark if staying this trip.",,,50,True,0%,3m2f50y,0,[],2018-06-02,21728,94023,"{'runs': '0', 'wins': '0'}",5770,4,False,Barry Murphy,603551,22%,,False,0,,917345,0%,+20.50,0%,IRE,3,https://www.racingpost.com/racecards/180/down-royal/2026-04-12/917345,4994558/reve-inoui,339998,"Tramore, Co Waterford",3,-2.00,Chase,180,Echo Of Light,4994558,[],GB,2,Turf,2026-04-12,845318,"{'runs': '0', 'wins': '0'}",9,GR,-3.00,26,GB,GB,7,809525,P T Flavin (2024-01-16),False,G,Kingston Hill,False,Queen Cassiopeia,0,38089,2,-3.00,,7,False,Good,0,"{'runs': '1', 'wins': '0'}",0,Laketour Partnership
Down Royal,16:37,Switch To Fibrus Today And Save Handicap Chase,,3m2f,,5yo+,,"€8,835",12,Millie B,8,mare,12,,Miss Elizabeth Anne Lalor,Benjamin P Kennedy,tp,False,140,93,,,12,08-553,Four point wins; decent h'cap hurdle effort last time but a long way out of the handicap,Four point wins; maiden after six hurdle starts; posted a decent h'cap hurdle effort last time but is 13lb out of the handicap on chasing debut.,,,33.33,True,6%,3m2f50y,0,[],2018-05-25,1102380,100367,"{'runs': '0', 'wins': '0'}",5770,3,False,Patrick OLeary Jnr,75837,-,,False,0,,917345,0%,0.00,0%,IRE,3,https://www.racingpost.com/racecards/180/down-royal/2026-04-12/917345,5457593/millie-b,339104,"Grange, Co. Tipperary",3,-4.00,Chase,180,Beneficial,5457593,[],GB,16,Turf,2026-04-12,742579,"{'runs': '0', 'wins': '0'}",0,B,-3.00,26,IRE,GB,7,776950,,False,M,Workforce,False,Ebony Hope,0,27444,0,-3.00,,7,False,Good,0,"{'runs': '0', 'wins': '0'}",1,John M OLeary
Down Royal,17:07,Fibrus Total Home Wi-Fi Handicap Chase,,3m2f,,5yo+,0-100,"€5,900",16,Hardy Diamond,7,mare,1,,Gordon Elliott,Jack Kennedy,p,False,168,100,109,93,67,796P85,Hurdles/chase winner but soundly beaten since last win in Aug'; others more appealing,"A win apiece over hurdles and fences, both at Kilbeggan on good ground; soundly beaten since his last win in August; this better ground will suit her but others make more appeal.",,,33.7,True,40%,3m2f50y,9,[],2019-05-31,1073976,94503,"{'runs': '6', 'wins': '0'}",5770,92,False,Denis Ahern,84432,26%,,False,11,,917346,14%,+5.08,10%,IRE,88,https://www.racingpost.com/racecards/180/down-royal/2026-04-12/917346,5412930/hardy-diamond,358204,"Longwood, Co Meath",35,+18.76,Chase,180,Kings Theatre,5412930,[],FR,84,Turf,2026-04-12,740223,"{'runs': '2', 'wins': '1'}",305,B,-11.04,26,IRE,IRE,,858219,Gordon Elliott (2025-06-02),False,M,Diamond Boy,False,Amazon Mist,5,18145,80,+31.46,,,False,Good,10,"{'runs': '0', 'wins': '0'}",34,Cullentra Racing Club
Down Royal,17:07,Fibrus Total Home Wi-Fi Handicap Chase,,3m2f,,5yo+,0-100,"€5,900",16,Sampoet,9,gelding,2,,D M Christie,Josh Williamson,p,False,168,100,115,107,6,3-2P30,1-16 in points; third here in March but PU at Cork latest; others preferred,"Just 1-16 in point-to-points; pulled up in a Thurles hunters' chase in January, but took third at this track next time (2m5f, good to yielding); tailed off in first-time cheekpieces (retained) at Cork last time (3m1f, good to yielding); others preferred.",,,50,True,0%,3m2f50y,1,"[{'trainer': 'Terence Leonard', 'trainer_id': 34682, 'change_date': '2025-05-28'}]",2017-05-14,100715,102354,"{'runs': '1', 'wins': '0'}",5770,4,False,Donal Brazil,607076,9%,,False,25,,917346,5%,-34.09,25%,IRE,4,https://www.racingpost.com/racecards/180/down-royal/2026-04-12/917346,4853589/sampoet,339062,"Derrylin, Co Fermanagh",19,-10.00,Chase,180,Golden Tornado,4853589,[],USA,10,Turf,2026-04-12,713987,"{'runs': '0', 'wins': '0'}",53,B,-16.50,26,IRE,IRE,5,4159630,Frank OToole (2026-01-13)||D M Christie (2025-12-31)||Miss Deirdre Agnes Connolly (2025-05-28),False,G,Urban Poet,False,Killiney Gold,1,13433,5,+3.50,,5,False,Good,1,"{'runs': '2', 'wins': '0'}",0,Ramillies & Christie Family Syndicate
Down Royal,17:07,Fibrus Total Home Wi-Fi Handicap Chase,,3m2f,,5yo+,0-100,"€5,900",16,Snow Punt,9,gelding,3,,Brendan Maurice Walsh,Philip Byrnes,tp,True,168,100,103,101,10,-32P22,Point winner is 0-15 under rules' but good runs in defeat last twice; ground concerning,"Point-to-point winner is 0-15 under rules', but he has been running well in defeat recently; beaten just a nose at Limerick last month (2m7f, heavy); followed that with a runner-up finish at Clonmel last time (2m7f, soft); cheekpieces are added to the tongue tie now, but better ground is a bit concerning.",,,33.33,True,8%,3m2f50y,0,[],2017-05-01,11969,101166,"{'runs': '1', 'wins': '0'}",5770,3,False,John Madden,77280,-,,False,0,,917346,29%,0.00,0%,IRE,3,https://www.racingpost.com/racecards/180/down-royal/2026-04-12/917346,4231693/snow-punt,330313,"Doneraile, Co Cork",7,-1.00,Chase,180,Alderbrook,4231693,[],GB,40,Turf,2026-04-12,842443,"{'runs': '0', 'wins': '0'}",0,B,-0.25,26,IRE,GB,,726932,,False,G,Snow Sky,False,Puntabrook,2,39980,0,-3.00,,,False,Good,0,"{'runs': '0', 'wins': '0'}",3,Brendan Madden
